,知识点
7470,['三角形中线相关计算']
7471,['轴对称与实际应用']
7472,['方程的解']
7473,['绝对值的代数意义']
7474,['有理数的乘除法混合运算']
7475,['根据条形统计图读取数据并计算']
7476,['多重符号的化简']
7477,['角的分类讨论问题']
7478,['利用中线平分面积解题']
7479,['整式的恒等变形——配方思想']
7480,['平行于坐标轴的直线上的点的坐标特征']
7481,['分段函数单调性求参数范围']
7482,['解多个单层绝对值方程']
7483,['相交线的概念']
7484,['点的对称——关于任意点']
7485,['一般三角形全等的判定法则']
7486,['角的度数计算']
7487,['直线、射线、线段的基本概念']
7488,['借助数轴化简绝对值']
7489,['构造平行线解决平行线间折线问题']
7490,['一元一次方程的应用——几何问题']
7491,['求一个数的立方根']
7492,['整式加减的化简求值']
7493,['根据不等式组的解集求参数']
7494,['构造平行线解决平行线间折线问题']
7495,['分式裂项']
7496,['在数轴上表示不等式的解集']
7497,['点的对称——关于任意点']
7498,['图形的规律']
7499,['有理数大小比较']
7500,['有理数的分类']
7501,['几何概型']
7502,['统计表']
7503,['有理数的乘法——多个数相乘']
7504,['会根据扇形统计图进行计算']
7505,['求一个数的平方根']
7506,['三角形角分线、中线、高线的定义']
7507,['根据不等关系列不等式']
7508,['二元一次方程组的实际应用——方案选择问题']
7509,['一般三角形全等的判定法则']
7510,['单层单个绝对值的']
7511,['数表的规律']
7512,['通过整式取值与系数的关系求参数']
7513,['线段计算的分类讨论问题']
7514,['(a+b+c)^2']
7515,['不定方程的应用']
7516,['根据分式方程增根求参数值']
7517,['代数式整体思想求值']
7518,['正方体的展开图']
7519,['一般三角形全等的判定法则']
7520,['不等式的基本性质和变形']
7521,['完全平方公式的计算——整式的']
7522,['利用数轴比较大小']
7523,['乘方的计算']
7524,['求一个数的算术平方根']
7525,['超常-不定方程']
7526,['因式分解的概念']
7527,['求一个数的算术平方根']
7528,['利用题设条件化简绝对值']
7529,['三角形中线相关计算']
7530,['角的概念与识别']
7531,['逆用幂的乘方与积的乘方']
7532,['根据题意列函数关系式']
7533,['完全平方公式的几何背景']
7534,['平方差公式的特点']
7535,['解二元一次方程组——加减消元法']
7536,['一般三角形全等的判定法则']
7537,['解一元一次不等式组']
7538,['方向角问题']
7539,['利用题设条件化简绝对值']
7540,['因数个数（和）定理']
7541,['一元一次方程的应用——销售问题']
7542,['算式的规律']
7543,['在数轴上表示不等式的解集']
7544,['利用平方差公式进行计算——二项式']
7545,['多边形的内角和']
7546,['正方体的展开图']
7547,['平行线基本概念']
7548,['会根据三视图判断立体图形形状']
7549,['点的对称——关于y轴']
7550,['根据三视图计算立方体的个数']
7551,['二元一次方程的识别']
7552,['三角形有关的角']
7553,['解多元一次方程组']
7554,['平方差公式的特点']
7555,['有理数的加法——同号两数相加']
7556,['完全平方公式的应用']
7557,['一元一次方程的应用——方案选择问题']
7558,['含参一元一次方程的同解问题']
7559,['求分式值为正的未知数的范围']
7560,['平行线的判定']
7561,['一元一次方程的应用——调配问题']
7562,['根据条形统计图读取数据并计算']
7563,['对顶角相等相关计算']
7564,['整式的恒等变形——配方思想']
7565,['绝对值的代数意义']
7566,['通分']
7567,['二次项系数为+1的十字相乘法']
7568,['数轴上的简单平移']
7569,['平行线的判定']
7570,['科学记数法——表示较大的数']
7571,['手拉手模型']
7572,['移项、合并、系数化为1的']
7573,['有理数的分类']
7574,['图形的平移']
7575,['一元一次方程的应用——几何问题']
7576,['会根据扇形统计图进行计算']
7577,['一元一次方程的应用——几何问题']
7578,['等边三角形的定义判定（三边相等）']
7579,['超常-不定方程']
7580,['实数的分类']
7581,['分数拆分']
7582,['完全平方公式变形的应用']
7583,['判断哪些调查适用抽样调查或全面调查']
7584,['根据不等式组的解集求参数']
7585,['图形的规律']
7586,['三垂直模型']
7587,['直线、射线和线段数条数计数']
7588,['全等性质综合']
7589,['平行于坐标轴的直线上的点的坐标特征']
7590,['三角形内角和定理综合']
7591,['正方体的展开图']
7592,['二元一次方程组的识别']
7593,['根据坐标描点、根据点写坐标']
7594,['平行公理及其推论']
7595,['超常-染色问题']
7596,['一般三角形全等的判定法则']
7597,['利用中线平分面积解题']
7598,['平行公理及其推论']
7599,['单项式×多项式']
7600,['平行线的性质']
7601,['与角分线、高相关的倒角']
7602,['对顶角相等相关计算']
7603,['构造平行线解决平行线间折线问题']
7604,['不等式（组）与方程、方程组综合']
7605,['同底数幂乘法']
7606,['判断哪些调查适用抽样调查或全面调查']
7607,['利用题设条件化简绝对值']
7608,['截长补短']
7609,['一般三角形全等的判定法则']
7610,['对顶角相等相关计算']
7611,['基本图形递推']
7612,['实数比较大小——直接估算法']
7613,['函数的值域']
7614,['特殊的三元一次方程组求法——叠加法']
7615,['图形的规律']
7616,['通过整式取值与系数的关系求参数']
7617,['选主元法']
7618,['平行线的性质']
7619,['平行线的性质和判定综合']
7620,['判断哪些调查适用抽样调查或全面调查']
7621,['与直方图相关的计算应用']
7622,['正余弦定理综合应用']
7623,['含参一元一次方程的同解问题']
7624,['向量的线性运算']
7625,['二次项系数为正的十字相乘法']
7626,['用完全平方公式分解因式——基础']
7627,['一元一次不等式的解和解集']
7628,['不等式的基本性质和变形']
7629,['分小四则运算']
7630,['根据不等式的解的情况求参数（有解，无解，任意实数解）']
7631,['基本追及问题']
7632,['解一元一次不等式组']
7633,['一般三角形全等的判定法则']
7634,['算式的规律']
7635,['一元一次方程的应用——基本应用题']
7636,['算术平方根非负性相关计算']
7637,['求不等式组的整数解']
7638,['平行线的性质']
7639,['乘方的计算']
7640,['图形的平移']
7641,['线段计算的分类讨论问题']
7642,['一元一次方程的应用——配套问题']
7643,['旋转的性质']
7644,['完全平方公式的几何背景']
7645,['实数的分类']
7646,['正弦定理']
7647,['图形的规律']
7648,['二元一次方程组的基本应用']
7649,['在数轴上表示不等式的解集']
7650,['求一个数的平方根']
7651,['实数比较大小——直接估算法']
7652,['根据不等式组的解集求参数']
7653,['点的对称——关于任意点']
7654,['利用题设条件化简绝对值']
7655,['程序类问题']
7656,['求解一元一次不等式']
7657,['解一元一次不等式组']
7658,['根据不等关系列不等式']
7659,['有理数的运算技巧——分组搭配']
7660,['简单绝对值方程']
7661,['利用一元一次方程定义求参数取值']
7662,['折叠问题中的证明']
7663,['二元一次方程组解的情况']
7664,['整式的概念与识别']
7665,['整式除法——商式余式问题']
7666,['平方差公式的特点']
7667,['二元一次方程组解的情况']
7668,['多次相遇']
7669,['余角与补角的定义与简单计算']
7670,['含参一元一次方程的同解问题']
7671,['求一个数的算术平方根']
7672,['分数拆分']
7673,['根据立体图形识别三视图']
7674,['运用分式的基本性质']
7675,['新定义型题目——定义新运算']
7676,['数列的规律']
7677,['分数裂和']
7678,['列代数式']
7679,['解多元一次方程组']
7680,['内外角分线有关的三个模型']
7681,['角的个数问题']
7682,['对顶角相等相关计算']
7683,['用同角（等角）的补角或余角相等']
7684,['同解方程组']
7685,['有理数的乘法——两个数相乘']
7686,['数列的规律']
7687,['求一个数的立方根']
7688,['基本相遇问题']
7689,['根据不等式的解集求参数']
7690,['等差数列的性质']
7691,['简单线段计算']
7692,['分式的混合运算']
7693,['一元一次方程的应用——几何问题']
7694,['一元一次不等式（组）的实际应用']
7695,['借助数轴化简绝对值']
7696,['同位角、内错角、同旁内角的识别']
7697,['超常-约数和倍数']
7698,['一元一次不等式（组）的实际应用']
7699,['分段函数单调性求参数范围']
7700,['数字底数字母指数问题']
7701,['根据三视图计算立体图形表面积和体积']
7702,['利用三边关系求取值范围——只一边未知']
7703,['简单线段计算']
7704,['平方差公式的特点']
7705,['一元一次方程的应用——日历问题']
7706,['解多元一次方程组']
7707,['不等式的基本性质和变形']
7708,['正方体的展开图']
7709,['幂的混合运算']
7710,['借助数轴化简绝对值']
7711,['一元一次不等式（组）的实际应用']
7712,['简单线段计算']
7713,['加权平均数的应用']
7714,['根据不等式组的解集求参数']
7715,['借助数轴化简绝对值']
7716,['整式的恒等变形——降次思想化简']
7717,['超常-约数和倍数']
7718,['整式加减的化简求值']
7719,['绝对值的几何意义']
7720,['一元一次不等式组的解集']
7721,['整数裂项']
7722,['会确定抽样调查中的总体、个体、样本和样本容量']
7723,['单项式找规律']
7724,['求一个数的算术平方根']
7725,['点到直线的距离']
7726,['与几何综合相关的规律']
7727,['等差数列通项公式']
7728,['实数简单混合运算']
7729,['一元一次不等式（组）的实际应用']
7730,['分数裂和']
7731,['解一元一次不等式组']
7732,['平行线的性质']
7733,['构造等边三角形解决问题']
7734,['比例']
7735,['利用题设条件化简绝对值']
7736,['会确定抽样调查中的总体、个体、样本和样本容量']
7737,['根据不等式的解集求参数']
7738,['不等式的基本性质和变形']
7739,['利用题设条件化简绝对值']
7740,['不定方程的应用']
7741,['利用平方根的性质解题']
7742,['平方差公式的特点']
7743,['直线、射线和线段数条数计数']
7744,['多重符号的化简']
